video_id,subset,action_label,gloss,feature_path
8842873768781858-HOSPITAL,train,9,TELL,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/8842873768781858-HOSPITAL.npy
1445685163552394-HOSPITAL_flip,train,9,TELL,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/1445685163552394-HOSPITAL_flip.npy
4963703762417626-HOSPITAL_flip,train,9,TELL,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/4963703762417626-HOSPITAL_flip.npy
7097148597821302-HOSPITAL_flip,train,9,TELL,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/7097148597821302-HOSPITAL_flip.npy
6343832518495173-HOSPITAL_flip,train,9,TELL,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/6343832518495173-HOSPITAL_flip.npy
7798947066477950-HOSPITAL_flip,train,9,TELL,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/7798947066477950-HOSPITAL_flip.npy
3284942530084891-HOSPITAL,train,9,TELL,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/3284942530084891-HOSPITAL.npy
3759922548209751-HOSPITAL,train,9,TELL,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/3759922548209751-HOSPITAL.npy
9370001199469725-HOSPITAL_flip,train,9,TELL,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/9370001199469725-HOSPITAL_flip.npy
5903218158401913-HOSPITAL,train,9,TELL,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/5903218158401913-HOSPITAL.npy
2816314098780288-HOSPITAL,train,9,TELL,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/2816314098780288-HOSPITAL.npy
2299227985082245-HOSPITAL_flip,train,9,TELL,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/2299227985082245-HOSPITAL_flip.npy
8311298382278862-HOSPITAL,train,9,TELL,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/8311298382278862-HOSPITAL.npy
8921304831087321-HOSPITAL_flip,train,9,TELL,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/8921304831087321-HOSPITAL_flip.npy
5986181755240401-HOSPITAL,train,9,TELL,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/5986181755240401-HOSPITAL.npy
6143669557448179-HOSPITAL_flip,train,9,TELL,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/6143669557448179-HOSPITAL_flip.npy
4447450671638016-HOSPITAL_flip,train,9,TELL,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/4447450671638016-HOSPITAL_flip.npy
3758951964835221-HOSPITAL_flip,train,9,TELL,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/3758951964835221-HOSPITAL_flip.npy
4315957172962892-HOSPITAL,train,9,TELL,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/4315957172962892-HOSPITAL.npy
8673437258051947-HOSPITAL_flip,train,9,TELL,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/8673437258051947-HOSPITAL_flip.npy
2311945861766588-HOSPITAL_flip,train,9,TELL,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/2311945861766588-HOSPITAL_flip.npy
997878459075781-HOSPITAL,train,9,TELL,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/997878459075781-HOSPITAL.npy
6617570620603726-HOSPITAL_flip,train,9,TELL,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/6617570620603726-HOSPITAL_flip.npy
7710150320331248-HOSPITAL,train,9,TELL,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/7710150320331248-HOSPITAL.npy
3610558283538343-HOSPITAL_flip,train,9,TELL,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/3610558283538343-HOSPITAL_flip.npy
9564761242703635-HOSPITAL_flip,train,9,TELL,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/9564761242703635-HOSPITAL_flip.npy
5620965900225699-HOSPITAL_flip,train,9,TELL,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/5620965900225699-HOSPITAL_flip.npy
7933684749865205-HOSPITAL_flip,train,9,TELL,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/7933684749865205-HOSPITAL_flip.npy
5274484134124237-HOSPITAL_flip,train,9,TELL,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/5274484134124237-HOSPITAL_flip.npy
08795608187591553-HOSPITAL,train,9,TELL,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/08795608187591553-HOSPITAL.npy
8699887606125449-HOSPITAL_flip,train,9,TELL,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/8699887606125449-HOSPITAL_flip.npy
513048409174413-HOSPITAL,train,9,TELL,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/513048409174413-HOSPITAL.npy
8877316023603796-HOSPITAL,train,9,TELL,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/8877316023603796-HOSPITAL.npy
2391354197208838-HOSPITAL_flip,train,9,TELL,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/2391354197208838-HOSPITAL_flip.npy
1546563402338053-HOSPITAL_flip,train,9,TELL,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/1546563402338053-HOSPITAL_flip.npy
9860050320578077-HOSPITAL_flip,train,9,TELL,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/9860050320578077-HOSPITAL_flip.npy
4285249150026625-HOSPITAL_flip,train,9,TELL,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/4285249150026625-HOSPITAL_flip.npy
8127388748575816-HOSPITAL_flip,train,9,TELL,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/8127388748575816-HOSPITAL_flip.npy
7052397438671187-HOSPITAL_flip,train,9,TELL,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/7052397438671187-HOSPITAL_flip.npy
7114833956628173-HOSPITAL_flip,train,9,TELL,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/7114833956628173-HOSPITAL_flip.npy
2657292811841865-HOSPITAL,train,9,TELL,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/2657292811841865-HOSPITAL.npy
2381570775088779-HOSPITAL_flip,train,9,TELL,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/2381570775088779-HOSPITAL_flip.npy
1769460325728186-HOSPITAL_flip,train,9,TELL,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/1769460325728186-HOSPITAL_flip.npy
13051783303937703-HOSPITAL,train,9,TELL,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/13051783303937703-HOSPITAL.npy
8743167618986996-HOSPITAL_flip,train,9,TELL,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/8743167618986996-HOSPITAL_flip.npy
8121450022798773-HOSPITAL_flip,train,9,TELL,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/8121450022798773-HOSPITAL_flip.npy
8772421005997871-HOSPITAL_flip,train,9,TELL,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/8772421005997871-HOSPITAL_flip.npy
8438442032655892-HOSPITAL_flip,train,9,TELL,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/8438442032655892-HOSPITAL_flip.npy
1581243911535093-HOSPITAL_flip,train,9,TELL,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/1581243911535093-HOSPITAL_flip.npy
2879350103874747-HOSPITAL_flip,train,9,TELL,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/2879350103874747-HOSPITAL_flip.npy
8860841204863810-HOSPITAL_flip,train,9,TELL,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/8860841204863810-HOSPITAL_flip.npy
1523509782028584-HOSPITAL_flip,train,9,TELL,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/1523509782028584-HOSPITAL_flip.npy
3610375596274633-HOSPITAL_flip,train,9,TELL,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/3610375596274633-HOSPITAL_flip.npy
8755535878171725-HOSPITAL_flip,train,9,TELL,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/8755535878171725-HOSPITAL_flip.npy
7501950736272070-HOSPITAL_flip,train,9,TELL,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/7501950736272070-HOSPITAL_flip.npy
4754458140792630-HOSPITAL_flip,train,9,TELL,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/4754458140792630-HOSPITAL_flip.npy
1551547487839853-HOSPITAL_flip,val,9,TELL,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/val/1551547487839853-HOSPITAL_flip.npy
2105545351090837-HOSPITAL_flip,val,9,TELL,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/val/2105545351090837-HOSPITAL_flip.npy
7274430163510330-HOSPITAL_flip,val,9,TELL,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/val/7274430163510330-HOSPITAL_flip.npy
8258377197979996-HOSPITAL_flip,val,9,TELL,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/val/8258377197979996-HOSPITAL_flip.npy
8512749353267319-HOSPITAL,val,9,TELL,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/val/8512749353267319-HOSPITAL.npy
9286451944025257-HOSPITAL_flip,val,9,TELL,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/val/9286451944025257-HOSPITAL_flip.npy
0391236078587216-HOSPITAL,val,9,TELL,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/val/0391236078587216-HOSPITAL.npy
5803342386337081-HOSPITAL_flip,val,9,TELL,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/val/5803342386337081-HOSPITAL_flip.npy
7478883601635683-HOSPITAL_flip,val,9,TELL,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/val/7478883601635683-HOSPITAL_flip.npy
35176220038590755-HOSPITAL,val,9,TELL,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/val/35176220038590755-HOSPITAL.npy
9543121609158431-HOSPITAL,val,9,TELL,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/val/9543121609158431-HOSPITAL.npy
1345136805141587-HOSPITAL_flip,val,9,TELL,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/val/1345136805141587-HOSPITAL_flip.npy
9413233840218012-HOSPITAL_flip,test,9,TELL,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/test/9413233840218012-HOSPITAL_flip.npy
9829323639755847-HOSPITAL_flip,test,9,TELL,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/test/9829323639755847-HOSPITAL_flip.npy
29975883523571745-HOSPITAL,test,9,TELL,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/test/29975883523571745-HOSPITAL.npy
2305871847828358-HOSPITAL,test,9,TELL,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/test/2305871847828358-HOSPITAL.npy
4536754695385204-HOSPITAL_flip,test,9,TELL,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/test/4536754695385204-HOSPITAL_flip.npy
03617049378353854-HOSPITAL,test,9,TELL,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/test/03617049378353854-HOSPITAL.npy
7487521584544098-HOSPITAL_flip,test,9,TELL,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/test/7487521584544098-HOSPITAL_flip.npy
7187014987832721-HOSPITAL_flip,test,9,TELL,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/test/7187014987832721-HOSPITAL_flip.npy
7921373203371331-HOSPITAL,test,9,TELL,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/test/7921373203371331-HOSPITAL.npy
8903687797420998-HOSPITAL,test,9,TELL,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/test/8903687797420998-HOSPITAL.npy
7438958298387561-HOSPITAL_flip,test,9,TELL,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/test/7438958298387561-HOSPITAL_flip.npy
4946741649514457-HOSPITAL_flip,test,9,TELL,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/test/4946741649514457-HOSPITAL_flip.npy
3907946476543505-HOSPITAL_flip,test,9,TELL,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/test/3907946476543505-HOSPITAL_flip.npy
4722514869165751-HOSPITAL_flip,test,9,TELL,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/test/4722514869165751-HOSPITAL_flip.npy
1736526679586748-HOSPITAL_flip,test,9,TELL,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/test/1736526679586748-HOSPITAL_flip.npy
7695032296870970-KNOW_flip,train,10,THINK,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/7695032296870970-KNOW_flip.npy
2635089540640852-KNOW_flip,train,10,THINK,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/2635089540640852-KNOW_flip.npy
8328882304653274-KNOW_flip,train,10,THINK,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/8328882304653274-KNOW_flip.npy
0932553475843072-KNOW,train,10,THINK,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/0932553475843072-KNOW.npy
7870478000589140-KNOW_flip,train,10,THINK,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/7870478000589140-KNOW_flip.npy
14003138099067614-KNOW,train,10,THINK,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/14003138099067614-KNOW.npy
8576112639816955-KNOW_flip,train,10,THINK,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/8576112639816955-KNOW_flip.npy
8501054970864615-KNOW_flip,train,10,THINK,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/8501054970864615-KNOW_flip.npy
9920793848428827-KNOW_flip,train,10,THINK,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/9920793848428827-KNOW_flip.npy
8067021692292493-KNOW,train,10,THINK,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/8067021692292493-KNOW.npy
2539090116470189-KNOW_flip,train,10,THINK,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/2539090116470189-KNOW_flip.npy
8989719182124860-KNOW_flip,train,10,THINK,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/8989719182124860-KNOW_flip.npy
1431969749910329-KNOW,train,10,THINK,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/1431969749910329-KNOW.npy
2686962000967857-KNOW_flip,train,10,THINK,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/2686962000967857-KNOW_flip.npy
6572893322008180-KNOW_flip,train,10,THINK,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/6572893322008180-KNOW_flip.npy
08948222222557001-KNOW,train,10,THINK,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/08948222222557001-KNOW.npy
6568595279283049-KNOW,train,10,THINK,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/6568595279283049-KNOW.npy
4278582401037209-KNOW_flip,train,10,THINK,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/4278582401037209-KNOW_flip.npy
9121006743015790-KNOW_flip,train,10,THINK,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/9121006743015790-KNOW_flip.npy
2822879003198860-KNOW_flip,train,10,THINK,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/2822879003198860-KNOW_flip.npy
2997863508029947-KNOW_flip,train,10,THINK,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/2997863508029947-KNOW_flip.npy
9133649272309630-KNOW_flip,train,10,THINK,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/9133649272309630-KNOW_flip.npy
2503930490736366-KNOW,train,10,THINK,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/2503930490736366-KNOW.npy
5524405208241417-KNOW_flip,train,10,THINK,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/5524405208241417-KNOW_flip.npy
025800900162109563-KNOW,train,10,THINK,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/025800900162109563-KNOW.npy
9903896454591405-KNOW,train,10,THINK,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/9903896454591405-KNOW.npy
9760754295378417-KNOW_flip,train,10,THINK,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/9760754295378417-KNOW_flip.npy
7794083774605255-KNOW_flip,train,10,THINK,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/7794083774605255-KNOW_flip.npy
6635155508761357-KNOW,train,10,THINK,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/6635155508761357-KNOW.npy
8910368076651346-KNOW_flip,train,10,THINK,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/8910368076651346-KNOW_flip.npy
2436374583966667-KNOW_flip,train,10,THINK,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/2436374583966667-KNOW_flip.npy
5347970118641295-KNOW_flip,train,10,THINK,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/5347970118641295-KNOW_flip.npy
3947882874400896-KNOW_flip,train,10,THINK,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/3947882874400896-KNOW_flip.npy
7349336753188404-KNOW_flip,train,10,THINK,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/7349336753188404-KNOW_flip.npy
2617724770973202-KNOW_flip,train,10,THINK,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/2617724770973202-KNOW_flip.npy
9471725783413143-KNOW_flip,train,10,THINK,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/9471725783413143-KNOW_flip.npy
2678635207590550-KNOW_flip,train,10,THINK,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/2678635207590550-KNOW_flip.npy
7801346725394491-KNOW,train,10,THINK,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/7801346725394491-KNOW.npy
3407242834065088-KNOW_flip,train,10,THINK,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/3407242834065088-KNOW_flip.npy
5444162139741568-KNOW,train,10,THINK,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/5444162139741568-KNOW.npy
5109618717770611-KNOW_flip,train,10,THINK,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/5109618717770611-KNOW_flip.npy
4179777287112262-KNOW_flip,train,10,THINK,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/4179777287112262-KNOW_flip.npy
9431552894025128-KNOW_flip,train,10,THINK,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/9431552894025128-KNOW_flip.npy
44287895160245094-KNOW,train,10,THINK,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/44287895160245094-KNOW.npy
6724485649936158-KNOW,train,10,THINK,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/6724485649936158-KNOW.npy
7569437161962727-KNOW_flip,train,10,THINK,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/7569437161962727-KNOW_flip.npy
8305026742098571-KNOW,train,10,THINK,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/8305026742098571-KNOW.npy
5599335023857777-KNOW_flip,train,10,THINK,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/5599335023857777-KNOW_flip.npy
3754202291778814-KNOW_flip,train,10,THINK,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/3754202291778814-KNOW_flip.npy
8037259634764209-KNOW_flip,train,10,THINK,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/8037259634764209-KNOW_flip.npy
8084325176169471-KNOW,train,10,THINK,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/8084325176169471-KNOW.npy
8134256136926585-KNOW_flip,train,10,THINK,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/8134256136926585-KNOW_flip.npy
1610858399438262-KNOW_flip,train,10,THINK,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/1610858399438262-KNOW_flip.npy
683902846076992-KNOW,train,10,THINK,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/683902846076992-KNOW.npy
4870771267279339-KNOW_flip,train,10,THINK,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/4870771267279339-KNOW_flip.npy
5806315363119019-KNOW,train,10,THINK,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/5806315363119019-KNOW.npy
2154542390280085-KNOW_flip,train,10,THINK,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/2154542390280085-KNOW_flip.npy
5836975950803277-KNOW_flip,train,10,THINK,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/5836975950803277-KNOW_flip.npy
3393111816831132-KNOW_flip,train,10,THINK,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/3393111816831132-KNOW_flip.npy
3892262217728810-KNOW_flip,train,10,THINK,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/3892262217728810-KNOW_flip.npy
3814009077656757-KNOW,train,10,THINK,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/3814009077656757-KNOW.npy
5769834749413745-KNOW,train,10,THINK,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/5769834749413745-KNOW.npy
11994695058883398-KNOW,train,10,THINK,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/11994695058883398-KNOW.npy
35480630391441204-KNOW,train,10,THINK,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/35480630391441204-KNOW.npy
4219115226859370-KNOW_flip,train,10,THINK,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/4219115226859370-KNOW_flip.npy
4561146627191429-KNOW_flip,train,10,THINK,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/4561146627191429-KNOW_flip.npy
5459703474168827-KNOW,train,10,THINK,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/5459703474168827-KNOW.npy
4547572390681357-KNOW_flip,train,10,THINK,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/4547572390681357-KNOW_flip.npy
1877391346791968-KNOW_flip,train,10,THINK,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/1877391346791968-KNOW_flip.npy
23597714310638485-KNOW,train,10,THINK,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/23597714310638485-KNOW.npy
4169091878648346-KNOW_flip,train,10,THINK,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/4169091878648346-KNOW_flip.npy
5379617351115292-KNOW_flip,train,10,THINK,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/5379617351115292-KNOW_flip.npy
1505071420201152-KNOW_flip,val,10,THINK,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/val/1505071420201152-KNOW_flip.npy
9511034818229925-KNOW_flip,val,10,THINK,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/val/9511034818229925-KNOW_flip.npy
8443975795179439-KNOW,val,10,THINK,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/val/8443975795179439-KNOW.npy
28781278008680844-KNOW,val,10,THINK,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/val/28781278008680844-KNOW.npy
8466064604821402-KNOW_flip,val,10,THINK,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/val/8466064604821402-KNOW_flip.npy
4904688426219541-KNOW_flip,val,10,THINK,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/val/4904688426219541-KNOW_flip.npy
8211968307945148-KNOW_flip,val,10,THINK,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/val/8211968307945148-KNOW_flip.npy
2034292368174133-KNOW_flip,val,10,THINK,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/val/2034292368174133-KNOW_flip.npy
5645863052061386-KNOW_flip,val,10,THINK,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/val/5645863052061386-KNOW_flip.npy
2371348186139456-KNOW_flip,test,10,THINK,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/test/2371348186139456-KNOW_flip.npy
8723506669377621-KNOW,test,10,THINK,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/test/8723506669377621-KNOW.npy
3988539631361947-KNOW_flip,test,10,THINK,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/test/3988539631361947-KNOW_flip.npy
6688223256394381-KNOW,test,10,THINK,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/test/6688223256394381-KNOW.npy
5055945545044311-KNOW,test,10,THINK,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/test/5055945545044311-KNOW.npy
6543171006003904-KNOW_flip,test,10,THINK,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/test/6543171006003904-KNOW_flip.npy
9660722441175273-KNOW,test,10,THINK,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/test/9660722441175273-KNOW.npy
4322990465008936-KNOW_flip,test,10,THINK,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/test/4322990465008936-KNOW_flip.npy
3834023639705361-KNOW_flip,test,10,THINK,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/test/3834023639705361-KNOW_flip.npy
7745075968920678-LAUGH,train,11,TO,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/7745075968920678-LAUGH.npy
9864088235986115-LAUGH,train,11,TO,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/9864088235986115-LAUGH.npy
9255269691700435-LAUGH_flip,train,11,TO,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/9255269691700435-LAUGH_flip.npy
7808772905629365-LAUGH_flip,train,11,TO,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/7808772905629365-LAUGH_flip.npy
09816533364939106-LAUGH,train,11,TO,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/09816533364939106-LAUGH.npy
29772346305903574-LAUGH,train,11,TO,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/29772346305903574-LAUGH.npy
8115789844423006-LAUGH_flip,train,11,TO,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/8115789844423006-LAUGH_flip.npy
1869027860417749-LAUGH_flip,train,11,TO,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/1869027860417749-LAUGH_flip.npy
6383787221299636-LAUGH_flip,train,11,TO,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/6383787221299636-LAUGH_flip.npy
2684238442891924-LAUGH_flip,train,11,TO,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/2684238442891924-LAUGH_flip.npy
7413900987369902-LAUGH_flip,train,11,TO,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/7413900987369902-LAUGH_flip.npy
4866639468418015-LAUGH_flip,train,11,TO,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/4866639468418015-LAUGH_flip.npy
1800393613395348-LAUGH_flip,train,11,TO,/content/drive/MyDrive/Kophos_Features_MVP_34/features_mp/train/1800393613395348-LAUGH_flip.npy
