video_id,subset,action_label,gloss,feature_path
7172369637604381-SHOW,test,6,SHOW,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/test/7172369637604381-SHOW.npy
7661574386097922-SHOW,test,6,SHOW,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/test/7661574386097922-SHOW.npy
4570422523366495-SHOW,test,6,SHOW,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/test/4570422523366495-SHOW.npy
27723416720074834-START,train,7,START,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/27723416720074834-START.npy
7318461225950741-START,train,7,START,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/7318461225950741-START.npy
18446305030701837-START,train,7,START,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/18446305030701837-START.npy
801970867640186-START,train,7,START,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/801970867640186-START.npy
880391746148123-START,train,7,START,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/880391746148123-START.npy
1228899835934687-START,train,7,START,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/1228899835934687-START.npy
6036512594628762-START,train,7,START,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/6036512594628762-START.npy
04372360875999326-START,train,7,START,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/04372360875999326-START.npy
3732575384926575-START,train,7,START,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/3732575384926575-START.npy
3528429322583728-START,train,7,START,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/3528429322583728-START.npy
8601200936840461-START,train,7,START,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/8601200936840461-START.npy
9284158991408038-START,train,7,START,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/9284158991408038-START.npy
2730441796872136-START,train,7,START,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/2730441796872136-START.npy
8795618014543152-START,train,7,START,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/8795618014543152-START.npy
4664356046166651-START,train,7,START,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/4664356046166651-START.npy
4607474006256995-START,train,7,START,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/4607474006256995-START.npy
43058639110125596-START,train,7,START,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/43058639110125596-START.npy
39098476735830334-START,train,7,START,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/39098476735830334-START.npy
037584338939091744-START,train,7,START,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/037584338939091744-START.npy
03244901112340237-START,train,7,START,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/03244901112340237-START.npy
9763774623412582-START,train,7,START,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/9763774623412582-START.npy
7416169812825322-START,train,7,START,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/7416169812825322-START.npy
959479246086911-START,train,7,START,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/959479246086911-START.npy
9901180674407162-START,val,7,START,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/val/9901180674407162-START.npy
8898769288524875-START,val,7,START,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/val/8898769288524875-START.npy
4265612639832259-START,val,7,START,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/val/4265612639832259-START.npy
09899721690579599-START,test,7,START,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/test/09899721690579599-START.npy
4303906374123354-START,test,7,START,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/test/4303906374123354-START.npy
861933051770718-START,test,7,START,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/test/861933051770718-START.npy
08870380386555654-STOP,train,8,STOP,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/08870380386555654-STOP.npy
38330302294288865-STOP,train,8,STOP,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/38330302294288865-STOP.npy
1461467422069449-STOP,train,8,STOP,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/1461467422069449-STOP.npy
07893366237759558-STOP,train,8,STOP,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/07893366237759558-STOP.npy
787967286498557-STOP,train,8,STOP,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/787967286498557-STOP.npy
49400025068696496-STOP,train,8,STOP,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/49400025068696496-STOP.npy
692674622436245-STOP,train,8,STOP,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/692674622436245-STOP.npy
7757946316597986-STOP,train,8,STOP,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/7757946316597986-STOP.npy
7606933944529259-STOP,train,8,STOP,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/7606933944529259-STOP.npy
6922819981617203-STOP,train,8,STOP,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/6922819981617203-STOP.npy
4382853991304725-STOP,train,8,STOP,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/4382853991304725-STOP.npy
5241068902608812-STOP,train,8,STOP,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/5241068902608812-STOP.npy
10938335699122836-STOP,train,8,STOP,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/10938335699122836-STOP.npy
6529230226346452-STOP,train,8,STOP,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/6529230226346452-STOP.npy
9586306157625994-STOP,train,8,STOP,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/9586306157625994-STOP.npy
8893256597213444-STOP,train,8,STOP,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/8893256597213444-STOP.npy
975560309489212-STOP,train,8,STOP,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/975560309489212-STOP.npy
16617331553945736-STOP,train,8,STOP,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/16617331553945736-STOP.npy
31921160795841863-STOP,train,8,STOP,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/31921160795841863-STOP.npy
564285386999722-STOP,train,8,STOP,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/564285386999722-STOP.npy
19109474570600948-STOP,train,8,STOP,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/19109474570600948-STOP.npy
6864058804402533-STOP,train,8,STOP,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/6864058804402533-STOP.npy
6679488064816475-STOP,train,8,STOP,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/6679488064816475-STOP.npy
21416838482074008-STOP,train,8,STOP,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/21416838482074008-STOP.npy
12188061798454708-STOP,val,8,STOP,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/val/12188061798454708-STOP.npy
815577675920792-STOP,val,8,STOP,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/val/815577675920792-STOP.npy
35024304836544506-STOP,val,8,STOP,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/val/35024304836544506-STOP.npy
680707762189654-STOP,test,8,STOP,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/test/680707762189654-STOP.npy
5495256812953944-STOP,test,8,STOP,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/test/5495256812953944-STOP.npy
21963390619756917-STOP,test,8,STOP,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/test/21963390619756917-STOP.npy
7980791622967522-TELL,train,9,TELL,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/7980791622967522-TELL.npy
1784447552931374-TELL,train,9,TELL,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/1784447552931374-TELL.npy
5949109292240677-TELL,train,9,TELL,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/5949109292240677-TELL.npy
33746486664369946-TELL,train,9,TELL,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/33746486664369946-TELL.npy
9622466467630577-TELL,train,9,TELL,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/9622466467630577-TELL.npy
051465824178710706-TELL,train,9,TELL,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/051465824178710706-TELL.npy
682290148919185-TELL,train,9,TELL,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/682290148919185-TELL.npy
6851460951757296-TELL,train,9,TELL,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/6851460951757296-TELL.npy
6954996399612601-TELL,train,9,TELL,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/6954996399612601-TELL.npy
41922372703553545-TELL,train,9,TELL,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/41922372703553545-TELL.npy
22517045161179094-TELL,train,9,TELL,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/22517045161179094-TELL.npy
3377761068886662-TELL,train,9,TELL,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/3377761068886662-TELL.npy
587281120326582-TELL,train,9,TELL,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/587281120326582-TELL.npy
22448269867455983-TELL,train,9,TELL,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/22448269867455983-TELL.npy
9662843888411099-TELL,train,9,TELL,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/9662843888411099-TELL.npy
6813710286182664-TELL,train,9,TELL,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/6813710286182664-TELL.npy
22047412457689952-TELL,train,9,TELL,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/22047412457689952-TELL.npy
9517356256695517-TELL,train,9,TELL,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/9517356256695517-TELL.npy
5118902560831018-TELL,train,9,TELL,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/5118902560831018-TELL.npy
3823509508410865-TELL,train,9,TELL,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/3823509508410865-TELL.npy
43522383341418003-TELL,train,9,TELL,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/43522383341418003-TELL.npy
03799834629318344-TELL,train,9,TELL,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/03799834629318344-TELL.npy
02205485916234662-TELL,train,9,TELL,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/02205485916234662-TELL.npy
030859863529683285-TELL,val,9,TELL,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/val/030859863529683285-TELL.npy
1173534189335208-TELL,val,9,TELL,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/val/1173534189335208-TELL.npy
2251508961669051-TELL,val,9,TELL,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/val/2251508961669051-TELL.npy
39911303417002464-TELL,test,9,TELL,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/test/39911303417002464-TELL.npy
9546720188783062-TELL,test,9,TELL,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/test/9546720188783062-TELL.npy
9885883612306223-TELL,test,9,TELL,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/test/9885883612306223-TELL.npy
5965960580596394-THINK,train,10,THINK,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/5965960580596394-THINK.npy
32286789380855874-THINK,train,10,THINK,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/32286789380855874-THINK.npy
5338341147221657-THINK,train,10,THINK,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/5338341147221657-THINK.npy
5342802354346374-THINK,train,10,THINK,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/5342802354346374-THINK.npy
06170286063004182-THINK,train,10,THINK,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/06170286063004182-THINK.npy
16629744901108845-THINK,train,10,THINK,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/16629744901108845-THINK.npy
7815332110154865-THINK,train,10,THINK,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/7815332110154865-THINK.npy
7219677772800852-THINK,train,10,THINK,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/7219677772800852-THINK.npy
2736869319842712-THINK,train,10,THINK,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/2736869319842712-THINK.npy
8178850636707293-THINK,train,10,THINK,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/8178850636707293-THINK.npy
2903285066765289-THINK,train,10,THINK,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/2903285066765289-THINK.npy
31962282125568064-THINK,train,10,THINK,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/31962282125568064-THINK.npy
9182418417855749-THINK,train,10,THINK,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/9182418417855749-THINK.npy
1900191486784637-THINK,train,10,THINK,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/1900191486784637-THINK.npy
5977762842020984-THINK,train,10,THINK,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/5977762842020984-THINK.npy
8569232579936605-THINK,train,10,THINK,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/8569232579936605-THINK.npy
46593950586469-THINK,train,10,THINK,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/46593950586469-THINK.npy
9516214129149208-THINK,train,10,THINK,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/9516214129149208-THINK.npy
5942910381149817-THINK,train,10,THINK,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/5942910381149817-THINK.npy
4478704526203494-THINK,train,10,THINK,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/4478704526203494-THINK.npy
1931829449490161-THINK,train,10,THINK,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/1931829449490161-THINK.npy
6318484937161617-THINK,train,10,THINK,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/6318484937161617-THINK.npy
954911942661782-THINK,train,10,THINK,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/954911942661782-THINK.npy
26212242869528013-THINK,train,10,THINK,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/26212242869528013-THINK.npy
08518084784288305-THINK,val,10,THINK,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/val/08518084784288305-THINK.npy
8410803588889355-THINK,val,10,THINK,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/val/8410803588889355-THINK.npy
8981918903910342-THINK,val,10,THINK,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/val/8981918903910342-THINK.npy
5556596744977407-THINK,test,10,THINK,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/test/5556596744977407-THINK.npy
4958280251317906-THINK,test,10,THINK,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/test/4958280251317906-THINK.npy
7763349468767458-THINK,test,10,THINK,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/test/7763349468767458-THINK.npy
020805068247292002-TO,train,11,TO,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/020805068247292002-TO.npy
7311352446331734-TO,train,11,TO,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/7311352446331734-TO.npy
793970673925166-TO,train,11,TO,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/793970673925166-TO.npy
04515584665453254-TO,train,11,TO,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/04515584665453254-TO.npy
6557753720396031-TO,train,11,TO,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/6557753720396031-TO.npy
18609107139990644-TO,train,11,TO,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/18609107139990644-TO.npy
5356379452910163-TO,train,11,TO,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/5356379452910163-TO.npy
5326028430917451-TO,train,11,TO,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/5326028430917451-TO.npy
39434248558375007-TO,train,11,TO,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/39434248558375007-TO.npy
22542192344070688-TO,train,11,TO,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/22542192344070688-TO.npy
6101010190720713-TO,train,11,TO,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/6101010190720713-TO.npy
5708302500749316-TO,train,11,TO,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/5708302500749316-TO.npy
9115665363510697-TO,train,11,TO,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/9115665363510697-TO.npy
955671121006822-TO,train,11,TO,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/955671121006822-TO.npy
3151159609618235-TO,train,11,TO,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/3151159609618235-TO.npy
9758520719152322-TO,train,11,TO,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/9758520719152322-TO.npy
33660180354254776-TO,train,11,TO,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/33660180354254776-TO.npy
6225463381067158-TO,train,11,TO,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/6225463381067158-TO.npy
7783205613186133-TO,train,11,TO,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/7783205613186133-TO.npy
5869972126630754-TO,train,11,TO,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/5869972126630754-TO.npy
5661810479332601-TO,train,11,TO,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/5661810479332601-TO.npy
9899842959117846-TO,train,11,TO,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/9899842959117846-TO.npy
4370636527220899-TO,val,11,TO,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/val/4370636527220899-TO.npy
6057977195540294-TO,val,11,TO,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/val/6057977195540294-TO.npy
2708877100927527-TO,val,11,TO,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/val/2708877100927527-TO.npy
5155946397296289-TO,test,11,TO,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/test/5155946397296289-TO.npy
11077818738004175-TO,test,11,TO,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/test/11077818738004175-TO.npy
48253131456940523-TO,test,11,TO,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/test/48253131456940523-TO.npy
7903893233633115-UNDERSTAND,train,12,UNDERSTAND,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/7903893233633115-UNDERSTAND.npy
31049412762325446-UNDERSTAND,train,12,UNDERSTAND,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/31049412762325446-UNDERSTAND.npy
6810397598953175-UNDERSTAND,train,12,UNDERSTAND,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/6810397598953175-UNDERSTAND.npy
9663239092789866-UNDERSTAND,train,12,UNDERSTAND,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/9663239092789866-UNDERSTAND.npy
2374155228317818-UNDERSTAND,train,12,UNDERSTAND,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/2374155228317818-UNDERSTAND.npy
6191415507296982-UNDERSTAND,train,12,UNDERSTAND,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/6191415507296982-UNDERSTAND.npy
27832701315476815-UNDERSTAND,train,12,UNDERSTAND,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/27832701315476815-UNDERSTAND.npy
3018334807491294-UNDERSTAND,train,12,UNDERSTAND,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/3018334807491294-UNDERSTAND.npy
2999107393441156-UNDERSTAND,train,12,UNDERSTAND,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/2999107393441156-UNDERSTAND.npy
8604241021179426-UNDERSTAND,train,12,UNDERSTAND,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/8604241021179426-UNDERSTAND.npy
941475953685674-UNDERSTAND,train,12,UNDERSTAND,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/941475953685674-UNDERSTAND.npy
6762437534373142-UNDERSTAND,train,12,UNDERSTAND,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/6762437534373142-UNDERSTAND.npy
6605969835390502-UNDERSTAND,train,12,UNDERSTAND,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/6605969835390502-UNDERSTAND.npy
5190569218964376-UNDERSTAND,train,12,UNDERSTAND,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/5190569218964376-UNDERSTAND.npy
6745834273988278-UNDERSTAND,train,12,UNDERSTAND,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/6745834273988278-UNDERSTAND.npy
4268222409175071-UNDERSTAND,train,12,UNDERSTAND,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/4268222409175071-UNDERSTAND.npy
030959011181703078-UNDERSTAND,train,12,UNDERSTAND,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/030959011181703078-UNDERSTAND.npy
6593382490905721-UNDERSTAND,train,12,UNDERSTAND,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/6593382490905721-UNDERSTAND.npy
40550375821025386-UNDERSTAND,train,12,UNDERSTAND,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/40550375821025386-UNDERSTAND.npy
6424637597161564-UNDERSTAND,train,12,UNDERSTAND,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/6424637597161564-UNDERSTAND.npy
40156343723600907-UNDERSTAND,train,12,UNDERSTAND,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/40156343723600907-UNDERSTAND.npy
0497069696398067-UNDERSTAND,train,12,UNDERSTAND,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/0497069696398067-UNDERSTAND.npy
6508787541133374-UNDERSTAND,train,12,UNDERSTAND,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/6508787541133374-UNDERSTAND.npy
9618610602589022-UNDERSTAND,train,12,UNDERSTAND,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/9618610602589022-UNDERSTAND.npy
6504234134902995-UNDERSTAND,val,12,UNDERSTAND,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/val/6504234134902995-UNDERSTAND.npy
5169212541197368-UNDERSTAND,val,12,UNDERSTAND,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/val/5169212541197368-UNDERSTAND.npy
8071758688201891-UNDERSTAND,val,12,UNDERSTAND,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/val/8071758688201891-UNDERSTAND.npy
4687993210650012-UNDERSTAND,test,12,UNDERSTAND,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/test/4687993210650012-UNDERSTAND.npy
2621288608804102-UNDERSTAND,test,12,UNDERSTAND,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/test/2621288608804102-UNDERSTAND.npy
9717361996927067-UNDERSTAND,test,12,UNDERSTAND,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/test/9717361996927067-UNDERSTAND.npy
1376861841044581-UNDERSTAND,test,12,UNDERSTAND,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/test/1376861841044581-UNDERSTAND.npy
15263395462454632-WAIT,train,13,WAIT,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/15263395462454632-WAIT.npy
8220736980572507-WAIT,train,13,WAIT,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/8220736980572507-WAIT.npy
384440946378765-WAIT,train,13,WAIT,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/384440946378765-WAIT.npy
7918796234967189-WAIT,train,13,WAIT,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/7918796234967189-WAIT.npy
431834858238225-WAIT,train,13,WAIT,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/431834858238225-WAIT.npy
6363494051663907-WAIT,train,13,WAIT,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/6363494051663907-WAIT.npy
6462406278843633-WAIT,train,13,WAIT,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/6462406278843633-WAIT.npy
6692766688263203-WAIT,train,13,WAIT,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/6692766688263203-WAIT.npy
7613568684951131-WAIT,train,13,WAIT,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/7613568684951131-WAIT.npy
6368510219023522-WAIT,train,13,WAIT,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/6368510219023522-WAIT.npy
19418271966399425-WAIT,train,13,WAIT,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/19418271966399425-WAIT.npy
8607947465067156-WAIT,train,13,WAIT,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/8607947465067156-WAIT.npy
9783535742177485-WAIT,train,13,WAIT,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/9783535742177485-WAIT.npy
0863524332460317-WAIT,train,13,WAIT,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/0863524332460317-WAIT.npy
3372774069388451-WAIT,train,13,WAIT,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/3372774069388451-WAIT.npy
6530795087181671-WAIT,train,13,WAIT,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/6530795087181671-WAIT.npy
524881037999334-WAIT,train,13,WAIT,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/524881037999334-WAIT.npy
8270409786931296-WAIT,train,13,WAIT,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/8270409786931296-WAIT.npy
72369024028368-WAIT,train,13,WAIT,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/72369024028368-WAIT.npy
5185122660022305-WAIT,train,13,WAIT,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/5185122660022305-WAIT.npy
031074918450269218-WAIT,train,13,WAIT,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/031074918450269218-WAIT.npy
624921199330932-WAIT,train,13,WAIT,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/624921199330932-WAIT.npy
8068498353201266-WAIT,train,13,WAIT,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/8068498353201266-WAIT.npy
6807479789190645-WAIT,val,13,WAIT,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/val/6807479789190645-WAIT.npy
4219284432732393-WAIT,val,13,WAIT,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/val/4219284432732393-WAIT.npy
5205785031120291-WAIT,val,13,WAIT,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/val/5205785031120291-WAIT.npy
25762006967045403-WAIT,test,13,WAIT,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/test/25762006967045403-WAIT.npy
